,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
262,28.751599370216837,133.47859327217125,27.912590198673758,29.896769388187092,1621.726618249824,1.096630298451903,13.0,10.9,9.782874617737003,7.02367862742477,14.330508269543662,144.81567557197351,13.08,21
263,41.10203583386479,139.01869158878503,12.20213809088369,-0.5013092797066584,417.29285584093327,0.7684029041168243,15.0,3.566666666666667,4.728971962616822,3.274284093709144,1.2490664197491133,16.400672739097185,4.28,22
264,43.63240892059949,155.29365079365078,13.046204495985444,-31.522603176467044,598.8541902013326,0.7695561897582032,18.0,2.1,3.3809523809523805,2.4971639242146466,2.089804699202467,9.062698824984539,2.52,23
265,38.022097217793366,158.91304347826085,11.330655008036961,-16.12693806780549,470.85515424526375,0.6441126195689006,17.0,0.7666666666666667,2.5652173913043477,2.667454200030951,7.737921852449063,35.1174011478759,0.92,24
266,18.807791573660715,24.731203663105866,27.354132011452737,253.92164800071876,4355.554587560104,0.6741752589966793,0.0,6690.133333333333,20.828882334183675,7.396606466711586,-31.194725855060867,213.35947762993132,8028.16,26
267,35.74821627869898,77.75925925925927,5.017322530715868,-0.5441436008579419,65.41052623051748,0.3845237009112299,8.0,1.8,7.62962962962963,7.650457009579125,28.703134521355533,211.5256128184266,2.16,13
268,32.04706433354592,74.91121495327103,5.34195748193879,2.0439393968522808,65.89235048272265,0.40791327738973315,8.0,3.566666666666667,5.971962616822429,3.529469907844264,-1.241567497642189,19.609020401813194,4.28,14
269,30.443618463010203,76.5,0.0,0.0,0.0,-9.64327466553287e-17,8.0,0.4,2.5,1.755942292142123,1.6116321009825139,3.2094594594594597,0.48,15
270,38.74775789221939,135.7926829268293,20.521248835719366,-11.84496169715092,730.7524605903014,0.9168398611590418,12.0,1.3666666666666667,4.902439024390244,3.340840248104531,0.854654955704032,15.643318056336867,1.64,19
271,43.13838787468112,141.8846153846154,16.46342548494161,25.031842950913497,635.3462465101023,0.8681606892115594,16.0,3.033333333333333,5.758241758241758,3.844049659890829,10.070156822872608,118.45405139964048,3.64,20
272,42.78515126753827,142.88095238095238,21.167925400464664,119.37963595160764,1483.4774608563723,0.8196175387742273,14.0,2.8,3.761904761904762,2.6485352988066713,1.5080617940448635,9.302881068380158,3.36,21
273,54.190853196747454,188.7,7.410128204019145,10.22957219585181,144.0857894736844,0.5301029995663977,21.0,0.3333333333333333,1.8,1.2489995996796797,1.3926847235787283,0.3200000000000003,0.4,22
274,36.09577287946429,180.24358974358975,24.58863396870746,-9.45019802441536,1079.4640519837299,0.9863903135410207,22.0,1.3,4.410256410256411,3.027378901158039,-0.03219615354225564,8.987570851691812,1.56,23
275,34.857596261160715,129.5731707317073,9.154874068754475,-10.488117143984615,203.29638081727893,0.628714738476385,15.0,1.3666666666666667,6.2926829268292686,3.5766444448435823,0.36940110215357114,24.39851318836577,1.64,20
276,46.40769491390306,157.32589285714286,24.20196916994165,21.549758678572474,1154.7503139697073,1.0286719715263946,15.0,3.7333333333333334,9.892857142857142,6.608108037610666,16.342446510818544,147.32412247431472,4.48,21
277,45.97383211096938,118.05555555555556,5.138333303300056,0.6364708430556306,67.36961961961963,0.3944424711836884,13.0,1.5,6.511111111111112,6.323227805207021,24.410486356132072,203.8730613764717,1.8,22
278,29.452801139987248,111.08620689655172,18.12507739128174,43.77471187996895,987.3310580525281,0.9088758554230532,11.0,4.833333333333333,12.668965517241379,8.94585642662051,8.424655403628861,114.11060843791155,5.8,11
